locus_id	gene_name	tube_1	tube_2	tube_3	tube_4	tube_5	tube_6	tube_7	tube_8	flask_1	flask_2	flask_3	flask_4	flask_5	flask_6	flask_7	flask_8
ECDH10B_1952	sdaA	872.0	1135.0	705.0	2976.0	633.0	755.0	4.0	103.0	1266.0	2898.0	728.0	915.0	822.0	5880.0	672.0	2527.0
ECDH10B_2966	sdaB	202.0	221.0	316.0	1623.0	171.0	389.0	39.0	0.0	525.0	2035.0	582.0	1102.0	186.0	1505.0	141.0	302.0
ECDH10B_2965	sdaC	634.0	1147.0	732.0	4246.0	331.0	614.0	24.0	11.0	745.0	4187.0	973.0	2268.0	259.0	2630.0	210.0	661.0
ECDH10B_0790	sdhA	882.0	422.0	3815.0	12164.0	994.0	1997.0	105.0	13.0	1493.0	7403.0	3169.0	5555.0	2986.0	22498.0	3737.0	9238.0
ECDH10B_0791	sdhB	590.0	314.0	2401.0	9722.0	614.0	1282.0	31.0	30.0	950.0	6119.0	2067.0	3108.0	2082.0	16064.0	2042.0	6587.0
ECDH10B_0788	sdhC	283.0	198.0	1572.0	7640.0	319.0	796.0	37.0	71.0	1000.0	4951.0	2831.0	3160.0	1573.0	9958.0	2298.0	5363.0
ECDH10B_0789	sdhD	52.0	33.0	250.0	1074.0	80.0	121.0	12.0	0.0	28.0	451.0	165.0	303.0	279.0	1566.0	351.0	510.0
ECDH10B_2057	sdiA	61.0	106.0	175.0	521.0	56.0	136.0	7.0	9.0	277.0	1042.0	148.0	353.0	57.0	780.0	92.0	395.0
ECDH10B_0080	secA	2145.0	4681.0	2612.0	9736.0	1976.0	3293.0	56.0	103.0	5190.0	16982.0	3049.0	5210.0	2876.0	18602.0	3013.0	5730.0
ECDH10B_3791	secB	664.0	770.0	581.0	2075.0	323.0	436.0	20.0	17.0	1312.0	3043.0	611.0	1046.0	735.0	6246.0	517.0	1499.0
ECDH10B_0364	secD	1050.0	1789.0	1902.0	7682.0	950.0	2282.0	110.0	54.0	3965.0	9889.0	2089.0	4007.0	1474.0	12381.0	1390.0	2992.0
ECDH10B_4169	secE	700.0	694.0	744.0	2847.0	431.0	1045.0	12.0	24.0	2062.0	5167.0	1169.0	1512.0	735.0	3474.0	828.0	1131.0
ECDH10B_0365	secF	537.0	830.0	1030.0	3168.0	419.0	816.0	39.0	10.0	1328.0	3870.0	896.0	1829.0	639.0	4339.0	576.0	1431.0
ECDH10B_3349	secG	1109.0	1264.0	1590.0	6528.0	852.0	1650.0	20.0	30.0	4006.0	9620.0	996.0	1830.0	1025.0	5753.0	739.0	1131.0
ECDH10B_0079	secM	636.0	915.0	618.0	2925.0	512.0	930.0	43.0	20.0	1336.0	4180.0	1011.0	1201.0	879.0	7374.0	972.0	2147.0
ECDH10B_3475	secY	12728.0	11568.0	18104.0	60681.0	6295.0	16250.0	497.0	403.0	22670.0	66833.0	13594.0	23434.0	10448.0	64152.0	6208.0	15314.0
ECDH10B_3771	selB	1381.0	1523.0	343.0	1058.0	174.0	611.0	24.0	0.0	1331.0	3697.0	501.0	801.0	232.0	3338.0	275.0	824.0
ECDH10B_3840	selC	0.0	11.0	17.0	87.0	0.0	0.0	0.0	0.0	0.0	140.0	31.0	0.0	0.0	79.0	16.0	24.0
ECDH10B_1902	selD	413.0	419.0	157.0	707.0	94.0	239.0	0.0	0.0	755.0	1986.0	273.0	290.0	69.0	828.0	143.0	348.0
ECDH10B_0752	seqA	272.0	396.0	230.0	769.0	227.0	247.0	39.0	0.0	185.0	1163.0	298.0	374.0	264.0	2160.0	388.0	882.0
ECDH10B_3088	serA	1023.0	1965.0	901.0	2243.0	1055.0	932.0	113.0	41.0	1989.0	4301.0	968.0	1355.0	1437.0	12000.0	1770.0	5228.0
ECDH10B_4546	serB	202.0	185.0	373.0	1048.0	237.0	274.0	0.0	0.0	280.0	1160.0	272.0	468.0	412.0	3510.0	306.0	760.0
ECDH10B_0977	serC	838.0	1216.0	1010.0	4014.0	335.0	797.0	27.0	37.0	1094.0	4141.0	1350.0	2005.0	827.0	8590.0	1097.0	2394.0
ECDH10B_0963	serS	2886.0	3010.0	1014.0	4706.0	386.0	1814.0	25.0	85.0	3808.0	11507.0	1530.0	2871.0	607.0	5895.0	840.0	2219.0
ECDH10B_1041	serT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	4.0	19.0
ECDH10B_2118	serU	17.0	17.0	45.0	155.0	51.0	37.0	0.0	0.0	35.0	416.0	76.0	39.0	15.0	175.0	29.0	84.0
ECDH10B_2863	serV	9.0	50.0	179.0	767.0	98.0	133.0	0.0	0.0	365.0	604.0	154.0	258.0	42.0	614.0	106.0	237.0
ECDH10B_0953	serW	13.0	10.0	73.0	127.0	49.0	20.0	0.0	12.0	18.0	94.0	40.0	50.0	4.0	196.0	38.0	135.0
ECDH10B_1104	serX	11.0	0.0	7.0	0.0	10.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	20.0	0.0	10.0
ECDH10B_2327	setB	99.0	91.0	49.0	424.0	37.0	119.0	0.0	0.0	286.0	584.0	96.0	71.0	31.0	389.0	33.0	106.0
ECDH10B_3841	setC	4.0	0.0	12.0	10.0	0.0	41.0	0.0	0.0	0.0	25.0	0.0	18.0	0.0	15.0	6.0	6.0
ECDH10B_0486	sfmA	0.0	29.0	12.0	36.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	20.0	52.0	17.0	41.0
ECDH10B_0487	sfmC	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_0488	sfmD	44.0	18.0	43.0	91.0	0.0	12.0	0.0	12.0	56.0	60.0	0.0	5.0	0.0	21.0	4.0	34.0
ECDH10B_0490	sfmF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_0489	sfmH	0.0	0.0	8.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0
ECDH10B_0126	sfsA	308.0	177.0	130.0	563.0	191.0	227.0	0.0	0.0	262.0	780.0	325.0	319.0	175.0	2500.0	375.0	932.0
ECDH10B_3362	sfsB	145.0	126.0	98.0	677.0	43.0	269.0	14.0	0.0	323.0	969.0	130.0	256.0	140.0	1068.0	148.0	332.0
ECDH10B_4393	sgaE	23.0	8.0	0.0	32.0	72.0	0.0	0.0	0.0	51.0	84.0	0.0	0.0	38.0	120.0	0.0	57.0
ECDH10B_3764	sgbE	8.0	15.0	11.0	26.0	0.0	39.0	10.0	0.0	0.0	16.0	0.0	1.0	0.0	144.0	0.0	27.0
ECDH10B_3762	sgbH	9.0	18.0	14.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	6.0	16.0	0.0	28.0	0.0	0.0
ECDH10B_3763	sgbU	35.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	25.0	12.0	0.0	0.0	31.0	0.0	30.0
ECDH10B_4503	sgcA	6.0	27.0	0.0	15.0	0.0	32.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	75.0	0.0	38.0
ECDH10B_4506	sgcB	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_4505	sgcC	10.0	36.0	0.0	81.0	9.0	13.0	0.0	0.0	29.0	125.0	11.0	38.0	28.0	166.0	33.0	40.0
ECDH10B_4502	sgcE	6.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	42.0	0.0	31.0	0.0	28.0	7.0	18.0
ECDH10B_4504	sgcQ	32.0	20.0	9.0	42.0	2.0	27.0	0.0	0.0	52.0	31.0	49.0	0.0	33.0	16.0	16.0	32.0
ECDH10B_4501	sgcR	14.0	0.0	0.0	49.0	37.0	27.0	0.0	0.0	19.0	113.0	0.0	0.0	18.0	287.0	12.0	151.0
ECDH10B_4507	sgcX	0.0	20.0	9.0	43.0	10.0	5.0	0.0	0.0	44.0	79.0	19.0	26.0	24.0	173.0	51.0	83.0
ECDH10B_2125	shiA	189.0	204.0	240.0	742.0	74.0	139.0	23.0	7.0	352.0	977.0	280.0	289.0	168.0	1603.0	112.0	578.0
ECDH10B_1475	sieB	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	14.0	47.0	0.0	11.0
ECDH10B_3644	sirA	74.0	109.0	94.0	296.0	69.0	124.0	11.0	4.0	49.0	330.0	70.0	200.0	67.0	604.0	49.0	198.0
ECDH10B_2503	sixA	117.0	145.0	151.0	796.0	125.0	143.0	30.0	0.0	239.0	523.0	221.0	433.0	116.0	1373.0	178.0	600.0
ECDH10B_0158	skp	948.0	1100.0	1371.0	5017.0	445.0	1518.0	27.0	29.0	2641.0	4864.0	1927.0	2234.0	1074.0	8645.0	1539.0	2966.0
ECDH10B_3823	slmA	472.0	241.0	178.0	883.0	95.0	349.0	19.0	0.0	301.0	1820.0	252.0	463.0	202.0	1735.0	167.0	470.0
ECDH10B_3682	slp	38.0	203.0	0.0	49.0	14.0	41.0	0.0	0.0	23.0	300.0	72.0	43.0	2.0	192.0	16.0	41.0
ECDH10B_4550	slt	432.0	639.0	246.0	1243.0	314.0	462.0	24.0	15.0	488.0	1455.0	401.0	445.0	730.0	5577.0	970.0	2886.0
ECDH10B_1776	slyA	573.0	790.0	968.0	3387.0	217.0	698.0	15.0	0.0	1275.0	2931.0	1474.0	2637.0	490.0	4581.0	825.0	2155.0
ECDH10B_1775	slyB	771.0	1223.0	264.0	1232.0	199.0	538.0	19.0	0.0	808.0	1868.0	572.0	930.0	602.0	3752.0	445.0	1478.0
ECDH10B_3524	slyD	1674.0	3380.0	1967.0	5547.0	1545.0	3535.0	58.0	31.0	3633.0	10219.0	1760.0	3707.0	2777.0	17870.0	1675.0	3041.0
ECDH10B_3523	slyX	51.0	70.0	21.0	148.0	60.0	128.0	0.0	0.0	59.0	355.0	54.0	29.0	14.0	481.0	87.0	187.0
ECDH10B_3460	smf	78.0	30.0	37.0	167.0	13.0	32.0	0.0	0.0	92.0	166.0	65.0	36.0	22.0	201.0	33.0	72.0
ECDH10B_3459	smg	473.0	364.0	294.0	1023.0	288.0	472.0	31.0	2.0	550.0	1305.0	488.0	484.0	493.0	4549.0	1013.0	2254.0
ECDH10B_2783	smpA	426.0	563.0	384.0	1152.0	189.0	264.0	23.0	0.0	572.0	1433.0	425.0	567.0	132.0	2033.0	401.0	1187.0
ECDH10B_2786	smpB	367.0	606.0	274.0	1588.0	293.0	476.0	32.0	12.0	941.0	3329.0	752.0	695.0	739.0	5629.0	1252.0	1901.0
ECDH10B_0991	smtA	204.0	244.0	149.0	637.0	33.0	207.0	21.0	14.0	415.0	1072.0	192.0	352.0	81.0	1176.0	187.0	421.0
ECDH10B_4098	sodA	1971.0	1564.0	1546.0	6288.0	535.0	1058.0	99.0	20.0	1525.0	9169.0	2272.0	5516.0	1484.0	12459.0	591.0	3002.0
ECDH10B_1790	sodB	1407.0	1759.0	430.0	1378.0	342.0	738.0	34.0	19.0	1459.0	4624.0	440.0	631.0	340.0	2396.0	600.0	1541.0
ECDH10B_1780	sodC	210.0	87.0	46.0	375.0	40.0	96.0	12.0	7.0	207.0	476.0	147.0	152.0	34.0	990.0	184.0	592.0
ECDH10B_3302	sohA	54.0	37.0	0.0	25.0	0.0	0.0	0.0	0.0	21.0	155.0	25.0	43.0	45.0	175.0	18.0	104.0
ECDH10B_1387	sohB	557.0	812.0	548.0	1282.0	135.0	464.0	0.0	0.0	459.0	1504.0	438.0	952.0	376.0	4134.0	462.0	1360.0
ECDH10B_1548	sokB	105.0	159.0	63.0	216.0	75.0	100.0	0.0	0.0	93.0	160.0	190.0	157.0	36.0	282.0	87.0	108.0
ECDH10B_0019	sokC	0.0	0.0	33.0	37.0	0.0	35.0	0.0	0.0	29.0	234.0	0.0	23.0	10.0	39.0	0.0	16.0
ECDH10B_1130	solA	26.0	72.0	72.0	332.0	57.0	46.0	8.0	0.0	143.0	748.0	80.0	273.0	79.0	712.0	116.0	343.0
ECDH10B_4252	soxR	14.0	11.0	5.0	58.0	58.0	55.0	0.0	8.0	35.0	115.0	62.0	0.0	30.0	162.0	0.0	66.0
ECDH10B_4251	soxS	157.0	289.0	61.0	166.0	66.0	109.0	0.0	26.0	191.0	471.0	121.0	291.0	235.0	1076.0	75.0	830.0
ECDH10B_3113	speA	1161.0	1754.0	1566.0	7685.0	668.0	1746.0	58.0	25.0	3031.0	9128.0	1978.0	2705.0	1214.0	12702.0	985.0	3086.0
ECDH10B_3112	speB	361.0	704.0	486.0	2390.0	292.0	358.0	27.0	17.0	806.0	2856.0	827.0	1060.0	450.0	5147.0	464.0	1434.0
ECDH10B_3148	speC	145.0	261.0	396.0	1355.0	199.0	585.0	47.0	6.0	402.0	1761.0	536.0	721.0	574.0	6106.0	720.0	1830.0
ECDH10B_0100	speD	286.0	323.0	320.0	1636.0	173.0	430.0	25.0	15.0	734.0	2276.0	456.0	938.0	477.0	7031.0	492.0	1776.0
ECDH10B_0101	speE	216.0	318.0	360.0	1548.0	133.0	378.0	1.0	0.0	866.0	2402.0	353.0	575.0	478.0	3738.0	364.0	1240.0
ECDH10B_0759	speF	16.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	12.0
ECDH10B_1717	speG	291.0	329.0	158.0	401.0	157.0	105.0	19.0	14.0	179.0	859.0	96.0	236.0	167.0	1289.0	196.0	623.0
ECDH10B_4053	spf	1.0	25.0	0.0	59.0	25.0	15.0	0.0	0.0	97.0	184.0	2.0	82.0	30.0	138.0	7.0	4.0
ECDH10B_3832	spoT	1009.0	1611.0	1350.0	6206.0	761.0	1803.0	0.0	60.0	3156.0	11967.0	1519.0	2972.0	1062.0	11036.0	901.0	2138.0
ECDH10B_3833	spoU	61.0	166.0	166.0	803.0	101.0	204.0	13.0	8.0	544.0	1524.0	181.0	414.0	131.0	1660.0	117.0	309.0
ECDH10B_1904	sppA	351.0	459.0	267.0	989.0	53.0	315.0	10.0	16.0	387.0	1225.0	278.0	451.0	155.0	1587.0	201.0	422.0
ECDH10B_3119	sprT	6.0	18.0	33.0	100.0	77.0	22.0	0.0	0.0	30.0	77.0	12.0	14.0	27.0	301.0	51.0	86.0
ECDH10B_2333	spr	798.0	823.0	933.0	4158.0	568.0	1052.0	0.0	18.0	1019.0	3873.0	1151.0	1770.0	920.0	7336.0	1459.0	3560.0
ECDH10B_1881	spy	11.0	76.0	38.0	501.0	164.0	290.0	0.0	97.0	38.0	189.0	177.0	323.0	302.0	3033.0	403.0	1335.0
ECDH10B_1159	sraB	10.0	0.0	14.0	11.0	19.0	46.0	0.0	0.0	0.0	106.0	0.0	24.0	0.0	35.0	0.0	0.0
ECDH10B_2855	sraD	0.0	16.0	0.0	43.0	14.0	14.0	0.0	0.0	31.0	162.0	0.0	14.0	11.0	63.0	0.0	33.0
ECDH10B_3263	sraF	6.0	4.0	0.0	37.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	19.0	17.0	0.0
ECDH10B_3338	sraG	0.0	18.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	14.0	0.0	3.0
ECDH10B_2870	srlA	0.0	0.0	10.0	15.0	0.0	0.0	0.0	0.0	7.0	7.0	11.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_2872	srlB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0
ECDH10B_2873	srlD	0.0	18.0	19.0	51.0	11.0	17.0	0.0	0.0	5.0	93.0	17.0	12.0	0.0	196.0	37.0	57.0
ECDH10B_2871	srlE	14.0	8.0	21.0	16.0	0.0	0.0	0.0	0.0	16.0	18.0	0.0	25.0	0.0	35.0	0.0	101.0
ECDH10B_2875	srlR	38.0	76.0	13.0	144.0	8.0	8.0	0.0	0.0	56.0	182.0	27.0	123.0	63.0	395.0	78.0	74.0
ECDH10B_2744	srmB	619.0	526.0	560.0	2495.0	382.0	891.0	31.0	33.0	1176.0	4694.0	628.0	1797.0	487.0	5568.0	1015.0	1602.0
ECDH10B_0438	sroB	38.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	22.0	110.0	8.0	34.0	7.0	84.0	23.0	40.0
ECDH10B_2724	sroF	160.0	113.0	96.0	447.0	18.0	23.0	0.0	0.0	33.0	107.0	0.0	23.0	126.0	141.0	92.0	82.0
ECDH10B_4248	ssb	803.0	1085.0	366.0	2442.0	766.0	1054.0	0.0	0.0	2150.0	4241.0	863.0	1646.0	578.0	5194.0	861.0	1439.0
ECDH10B_2933	sscR	61.0	15.0	42.0	598.0	93.0	60.0	0.0	0.0	100.0	328.0	58.0	52.0	52.0	639.0	51.0	109.0
ECDH10B_2687	sseA	496.0	344.0	124.0	328.0	30.0	172.0	16.0	0.0	161.0	535.0	125.0	144.0	258.0	1601.0	206.0	889.0
ECDH10B_2689	sseB	156.0	237.0	186.0	1164.0	303.0	252.0	9.0	15.0	262.0	793.0	264.0	486.0	443.0	3793.0	369.0	1151.0
ECDH10B_3054	ssnA	0.0	15.0	0.0	3.0	0.0	6.0	0.0	0.0	9.0	37.0	0.0	11.0	0.0	21.0	14.0	30.0
ECDH10B_3406	sspA	842.0	1247.0	1002.0	3961.0	507.0	1063.0	52.0	66.0	1566.0	6545.0	1000.0	1307.0	752.0	6398.0	1000.0	2219.0
ECDH10B_3405	sspB	783.0	629.0	433.0	1186.0	419.0	654.0	42.0	0.0	770.0	1957.0	312.0	1092.0	340.0	2622.0	206.0	778.0
ECDH10B_2787	ssrA	84183.0	113362.0	62879.0	293860.0	29705.0	73456.0	2046.0	2040.0	43559.0	273760.0	399246.0	532455.0	156339.0	460737.0	273731.0	758093.0
ECDH10B_3085	ssrS	1487.0	566.0	475.0	2193.0	229.0	689.0	14.0	0.0	1177.0	5287.0	1270.0	2562.0	571.0	12611.0	1483.0	3645.0
ECDH10B_3265	sstT	1528.0	2814.0	1200.0	4409.0	916.0	1084.0	8.0	96.0	1841.0	4385.0	970.0	1285.0	913.0	8883.0	1045.0	3557.0
ECDH10B_1006	ssuA	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
ECDH10B_1003	ssuB	0.0	27.0	21.0	52.0	33.0	44.0	0.0	0.0	37.0	55.0	37.0	35.0	17.0	230.0	32.0	90.0
ECDH10B_1004	ssuC	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	1.0	5.0
ECDH10B_1005	ssuD	0.0	0.0	0.0	23.0	20.0	0.0	8.0	0.0	0.0	12.0	12.0	0.0	0.0	46.0	11.0	0.0
ECDH10B_1007	ssuE	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
ECDH10B_1678	stfQ	0.0	0.0	0.0	26.0	19.0	0.0	0.0	0.0	0.0	31.0	14.0	0.0	0.0	42.0	0.0	14.0
ECDH10B_1494	stfR	12.0	32.0	0.0	62.0	5.0	6.0	0.0	0.0	32.0	125.0	0.0	70.0	22.0	199.0	47.0	113.0
ECDH10B_4151	sthA	927.0	845.0	1470.0	6703.0	586.0	1653.0	33.0	61.0	2998.0	10393.0	2011.0	3565.0	1305.0	15020.0	1794.0	4696.0
ECDH10B_2836	stpA	24.0	71.0	18.0	70.0	16.0	8.0	0.0	0.0	29.0	63.0	2.0	0.0	0.0	56.0	0.0	38.0
ECDH10B_0792	sucA	1497.0	2704.0	5871.0	25922.0	1897.0	4506.0	164.0	156.0	2660.0	17492.0	6143.0	8580.0	5190.0	60692.0	7123.0	20128.0
ECDH10B_0793	sucB	1935.0	3655.0	4726.0	18744.0	1639.0	2980.0	60.0	41.0	2441.0	13768.0	5779.0	7844.0	4064.0	44935.0	6576.0	14601.0
ECDH10B_0794	sucC	1340.0	2357.0	3667.0	12958.0	947.0	2758.0	120.0	47.0	2288.0	10371.0	3577.0	6353.0	3513.0	31594.0	3674.0	9858.0
ECDH10B_0795	sucD	1355.0	1599.0	5308.0	10194.0	932.0	1886.0	7.0	21.0	1702.0	9280.0	3154.0	5826.0	3093.0	30048.0	3505.0	14249.0
ECDH10B_1818	sufA	15.0	0.0	10.0	148.0	14.0	31.0	0.0	18.0	0.0	0.0	29.0	27.0	78.0	1504.0	130.0	367.0
ECDH10B_1817	sufB	15.0	7.0	105.0	846.0	99.0	219.0	0.0	9.0	0.0	125.0	370.0	475.0	703.0	9372.0	807.0	2205.0
ECDH10B_1816	sufC	0.0	39.0	45.0	175.0	105.0	101.0	6.0	15.0	0.0	47.0	111.0	254.0	399.0	3778.0	540.0	1119.0
ECDH10B_1815	sufD	57.0	60.0	231.0	864.0	113.0	242.0	13.0	35.0	41.0	63.0	480.0	439.0	697.0	9199.0	815.0	2066.0
ECDH10B_1813	sufE	9.0	21.0	111.0	303.0	94.0	114.0	0.0	13.0	8.0	45.0	175.0	260.0	141.0	2531.0	272.0	832.0
ECDH10B_3191	sufI	443.0	635.0	449.0	1723.0	353.0	614.0	16.0	25.0	1125.0	3034.0	463.0	776.0	423.0	3960.0	393.0	934.0
ECDH10B_1814	sufS	3.0	67.0	327.0	814.0	100.0	175.0	17.0	9.0	31.0	56.0	252.0	454.0	572.0	5870.0	899.0	1898.0
ECDH10B_4343	sugE	477.0	317.0	236.0	509.0	41.0	306.0	23.0	15.0	974.0	1858.0	180.0	116.0	115.0	903.0	160.0	519.0
ECDH10B_2700	suhB	241.0	351.0	635.0	3276.0	303.0	797.0	0.0	0.0	1364.0	5277.0	545.0	747.0	209.0	1701.0	163.0	522.0
ECDH10B_1028	sulA	105.0	103.0	139.0	346.0	51.0	210.0	0.0	0.0	294.0	929.0	374.0	418.0	238.0	1861.0	657.0	914.0
ECDH10B_0054	surA	784.0	903.0	828.0	4159.0	330.0	1233.0	54.0	25.0	1394.0	7357.0	971.0	2118.0	775.0	7188.0	816.0	2132.0
ECDH10B_2912	surE	110.0	118.0	125.0	454.0	70.0	108.0	0.0	0.0	250.0	682.0	132.0	185.0	95.0	935.0	120.0	258.0
ECDH10B_1029	sxy	21.0	47.0	38.0	79.0	3.0	22.0	3.0	0.0	68.0	108.0	29.0	35.0	18.0	254.0	35.0	96.0
ECDH10B_2962	syd	146.0	180.0	135.0	460.0	67.0	241.0	0.0	0.0	147.0	887.0	85.0	274.0	195.0	1752.0	276.0	459.0
ECDH10B_2727	tadA	102.0	228.0	103.0	359.0	47.0	191.0	0.0	0.0	352.0	690.0	124.0	368.0	144.0	579.0	49.0	244.0
ECDH10B_3728	tag	10.0	124.0	12.0	156.0	12.0	147.0	0.0	0.0	201.0	498.0	50.0	97.0	35.0	287.0	38.0	191.0
ECDH10B_2629	talA	55.0	37.0	296.0	687.0	24.0	47.0	17.0	0.0	27.0	159.0	225.0	410.0	136.0	1166.0	220.0	536.0
ECDH10B_0008	talB	4968.0	6238.0	2324.0	13484.0	1949.0	3904.0	80.0	122.0	5037.0	17696.0	3172.0	4781.0	5678.0	61468.0	5708.0	19369.0
ECDH10B_1650	tam	38.0	24.0	1.0	120.0	44.0	9.0	0.0	0.0	1.0	101.0	26.0	77.0	20.0	223.0	66.0	152.0
ECDH10B_2026	tap	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	23.0	0.0	18.0	0.0	14.0	0.0	46.0
ECDH10B_2027	tar	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	9.0	1.0	6.0
ECDH10B_3004	tas	290.0	527.0	563.0	1139.0	158.0	406.0	0.0	76.0	500.0	2048.0	366.0	515.0	432.0	4485.0	463.0	1489.0
ECDH10B_4027	tatA	208.0	279.0	175.0	591.0	93.0	184.0	18.0	0.0	341.0	1709.0	486.0	435.0	203.0	1756.0	265.0	568.0
ECDH10B_4028	tatB	310.0	371.0	141.0	580.0	92.0	263.0	22.0	0.0	639.0	1354.0	241.0	590.0	252.0	2407.0	375.0	948.0
ECDH10B_4029	tatC	433.0	792.0	536.0	1657.0	432.0	866.0	44.0	3.0	852.0	3014.0	465.0	1407.0	558.0	4466.0	500.0	1134.0
ECDH10B_4030	tatD	101.0	116.0	211.0	464.0	118.0	339.0	0.0	19.0	492.0	1263.0	254.0	385.0	260.0	1691.0	228.0	530.0
ECDH10B_0588	tatE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_0696	tatE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_0321	tauA	0.0	8.0	6.0	0.0	10.0	0.0	0.0	0.0	0.0	24.0	0.0	6.0	19.0	14.0	0.0	37.0
ECDH10B_0322	tauB	0.0	3.0	0.0	0.0	13.0	0.0	0.0	0.0	14.0	7.0	0.0	0.0	0.0	0.0	0.0	11.0
ECDH10B_0323	tauC	0.0	15.0	16.0	20.0	11.0	26.0	0.0	0.0	14.0	33.0	0.0	5.0	0.0	43.0	0.0	0.0
ECDH10B_0324	tauD	6.0	20.0	3.0	17.0	0.0	34.0	0.0	0.0	0.0	47.0	28.0	9.0	13.0	90.0	48.0	66.0
ECDH10B_3292	tdcA	297.0	197.0	12.0	25.0	0.0	0.0	0.0	0.0	34.0	176.0	17.0	38.0	0.0	128.0	40.0	44.0
ECDH10B_3291	tdcB	1402.0	525.0	0.0	1.0	0.0	22.0	0.0	0.0	67.0	95.0	0.0	0.0	0.0	43.0	11.0	47.0
ECDH10B_3290	tdcC	999.0	803.0	71.0	28.0	30.0	75.0	0.0	0.0	124.0	437.0	0.0	17.0	6.0	77.0	15.0	47.0
ECDH10B_3289	tdcD	543.0	319.0	0.0	27.0	0.0	0.0	0.0	0.0	49.0	155.0	0.0	0.0	6.0	71.0	26.0	30.0
ECDH10B_3288	tdcE	196.0	479.0	22.0	42.0	4.0	21.0	0.0	0.0	172.0	388.0	26.0	0.0	17.0	208.0	40.0	43.0
ECDH10B_3287	tdcF	0.0	27.0	0.0	0.0	0.0	4.0	0.0	0.0	16.0	30.0	0.0	0.0	6.0	48.0	0.0	27.0
ECDH10B_3286	tdcG	40.0	166.0	17.0	81.0	25.0	0.0	0.0	0.0	41.0	149.0	24.0	0.0	45.0	243.0	26.0	74.0
ECDH10B_3293	tdcR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_3798	tdh	665.0	1049.0	233.0	1138.0	387.0	522.0	21.0	40.0	975.0	2970.0	444.0	574.0	410.0	5888.0	378.0	1304.0
ECDH10B_1298	tdk	11.0	11.0	58.0	194.0	63.0	86.0	8.0	0.0	35.0	186.0	107.0	163.0	49.0	440.0	30.0	71.0
ECDH10B_1556	tehA	44.0	78.0	32.0	126.0	36.0	74.0	2.0	0.0	69.0	194.0	22.0	132.0	180.0	805.0	65.0	186.0
ECDH10B_1557	tehB	71.0	153.0	143.0	276.0	75.0	135.0	9.0	0.0	33.0	307.0	45.0	171.0	46.0	1278.0	144.0	488.0
ECDH10B_0451	tesA	97.0	177.0	20.0	209.0	64.0	149.0	0.0	2.0	109.0	553.0	119.0	101.0	69.0	758.0	155.0	299.0
ECDH10B_0408	tesB	234.0	143.0	179.0	765.0	191.0	196.0	5.0	5.0	164.0	785.0	223.0	300.0	276.0	2623.0	464.0	1255.0
