	logFC	logCPM	PValue	FDR
yegR_locusTag_ECDH10B_2237	1.63358669747083	1.96776051976226	0.19422134054399	1
yecH_locusTag_ECDH10B_2047	-9.52557573301305	4.24969666594978	0.194619125861902	1
ybhL_locusTag_ECDH10B_0854	-2.24213167745227	5.92295404681031	0.198169080998247	1
leuZ_locusTag_ECDH10B_2050	1.5105610593825	3.12423678052282	0.198753486175003	1
yffO_locusTag_ECDH10B_2611	2.13059492925328	0.600632221388453	0.198845736330282	1
ppdA_locusTag_ECDH10B_2996	-8.31665220182803	3.02338698481702	0.198901180530931	1
phoB_locusTag_ECDH10B_0355	-3.33617491441633	5.678370099385	0.199847972342355	1
yafC_locusTag_ECDH10B_0189	-8.51313228874354	3.26802969386215	0.200077833062564	1
qseB_locusTag_ECDH10B_3199	1.62901538314985	3.21848037719383	0.201814778696383	1
nuoJ_locusTag_ECDH10B_2442	1.34943232132528	5.71095984045482	0.20194635239609	1
talA_locusTag_ECDH10B_2629	1.46127330063158	5.04431000680865	0.202650313450874	1
wcaF_locusTag_ECDH10B_2204	1.91561996566091	3.44109282488758	0.202723560494225	1
mhpA_locusTag_ECDH10B_1359	1.94138454565916	1.10236510584886	0.202788288560833	1
sdhB_locusTag_ECDH10B_0791	1.14110710891779	8.28641389207026	0.203201898595582	1
wcaB_locusTag_ECDH10B_2208	1.89272930249305	2.52393746037918	0.20350803915545	1
